"REF_DATE","GEO","DGUID","Area","Land cover and land use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122596539","43.1.6","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122596540","43.1.7","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122596541","43.1.8","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122596542","43.2.1","10230","","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122596543","43.2.2","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122596544","43.2.3","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122596545","43.2.4","2688","","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122596546","43.2.5","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122596547","43.2.6","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122596548","43.2.7","","..","","","0"
"1971","Brooks (census agglomeration), Alberta","2011S0504806","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122596549","43.2.8","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960555","4.1.1","5108","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960556","4.1.2","158","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960557","4.1.3","116","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960558","4.1.4","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960559","4.1.5","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960560","4.1.6","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960561","4.1.7","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960562","4.1.8","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960563","4.2.1","12444","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960564","4.2.2","162","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960565","4.2.3","170","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960566","4.2.4","6172","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960567","4.2.5","5940","","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960568","4.2.6","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960569","4.2.7","","..","","","0"
"1971","Calgary (census metropolitan area), Alberta","2011S0503825","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960570","4.2.8","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122596582","49.1.1","2458","","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122596583","49.1.2","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122596584","49.1.3","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122596585","49.1.4","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122596586","49.1.5","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122596587","49.1.6","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122596588","49.1.7","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122596589","49.1.8","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122596590","49.2.1","2944","","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122596591","49.2.2","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122596592","49.2.3","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122596593","49.2.4","23","","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122596594","49.2.5","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122596595","49.2.6","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122596596","49.2.7","","..","","","0"
"1971","Cape Breton (census agglomeration), Nova Scotia","2011S0504225","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122596597","49.2.8","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122596614","51.1.1","797","","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122596615","51.1.2","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122596616","51.1.3","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122596617","51.1.4","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122596618","51.1.5","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122596619","51.1.6","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122596620","51.1.7","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122596621","51.1.8","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122596622","51.2.1","2210","","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122596623","51.2.2","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122596624","51.2.3","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122596625","51.2.4","794","","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122596626","51.2.5","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122596627","51.2.6","","..","","","0"
"1971","Charlottetown (census agglomeration), Prince Edward Island","2011S0504105","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122596628","51.2.7","","..","","","0"
