"REF_DATE","GEO","DGUID","Gross domestic product (GDP) and related measures","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Alberta","2016A000248","Gross mixed income","Other accommodation","Dollars","81","millions","6","v1001807128","10.3.15","4.8","","","","1"
"2019","Alberta","2016A000248","Gross mixed income","Food and beverage services","Dollars","81","millions","6","v1001807129","10.3.16","5.1","","","","1"
"2019","Alberta","2016A000248","Gross mixed income","Recreation and entertainment","Dollars","81","millions","6","v1001807130","10.3.17","28.4","","","","1"
"2019","Alberta","2016A000248","Gross mixed income","Travel services","Dollars","81","millions","6","v1001807131","10.3.18","12.6","","","","1"
"2019","Alberta","2016A000248","Gross mixed income","Other industries","Dollars","81","millions","6","v1001807132","10.3.19","56.8","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Total economy","Dollars","81","millions","6","v1001807133","10.4.1","140280.3","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Total tourism activities","Dollars","81","millions","6","v1001807134","10.4.2","2047.8","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Total tourism industries","Dollars","81","millions","6","v1001807135","10.4.3","1549.8","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Total transportation","Dollars","81","millions","6","v1001807136","10.4.4","584.1","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Air transportation","Dollars","81","millions","6","v1001807137","10.4.5","480.6","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Railway transportation","Dollars","81","millions","6","v1001807138","10.4.6","15.1","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Water transportation","Dollars","81","millions","6","v1001807139","10.4.7","0.0","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Bus transportation","Dollars","81","millions","6","v1001807140","10.4.8","16.1","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Taxis","Dollars","81","millions","6","v1001807141","10.4.9","2.8","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Vehicle rental","Dollars","81","millions","6","v1001807142","10.4.10","69.5","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Total accommodation","Dollars","81","millions","6","v1001807143","10.4.11","656.2","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Hotels","Dollars","81","millions","6","v1001807144","10.4.12","411.2","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Motels","Dollars","81","millions","6","v1001807145","10.4.13","26.1","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Camping","Dollars","81","millions","6","v1001807146","10.4.14","96.6","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Other accommodation","Dollars","81","millions","6","v1001807147","10.4.15","122.3","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Food and beverage services","Dollars","81","millions","6","v1001807148","10.4.16","122.8","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Recreation and entertainment","Dollars","81","millions","6","v1001807149","10.4.17","108.0","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Travel services","Dollars","81","millions","6","v1001807150","10.4.18","78.6","","","","1"
"2019","Alberta","2016A000248","Other operating surplus","Other industries","Dollars","81","millions","6","v1001807151","10.4.19","498.0","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Total economy","Jobs","190","thousands","3","v1001807152","10.5.1","2368.7","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Total tourism activities","Jobs","190","thousands","3","v1001807153","10.5.2","86.3","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Total tourism industries","Jobs","190","thousands","3","v1001807154","10.5.3","68.9","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Total transportation","Jobs","190","thousands","3","v1001807155","10.5.4","12.9","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Air transportation","Jobs","190","thousands","3","v1001807156","10.5.5","10.0","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Railway transportation","Jobs","190","thousands","3","v1001807157","10.5.6","0.5","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Water transportation","Jobs","190","thousands","3","v1001807158","10.5.7","0.0","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Bus transportation","Jobs","190","thousands","3","v1001807159","10.5.8","1.2","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Taxis","Jobs","190","thousands","3","v1001807160","10.5.9","0.6","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Vehicle rental","Jobs","190","thousands","3","v1001807161","10.5.10","0.6","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Total accommodation","Jobs","190","thousands","3","v1001807162","10.5.11","20.6","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Hotels","Jobs","190","thousands","3","v1001807163","10.5.12","14.6","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Motels","Jobs","190","thousands","3","v1001807164","10.5.13","0.9","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Camping","Jobs","190","thousands","3","v1001807165","10.5.14","1.5","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Other accommodation","Jobs","190","thousands","3","v1001807166","10.5.15","3.6","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Food and beverage services","Jobs","190","thousands","3","v1001807167","10.5.16","21.9","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Recreation and entertainment","Jobs","190","thousands","3","v1001807168","10.5.17","10.3","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Travel services","Jobs","190","thousands","3","v1001807169","10.5.18","3.2","","","","1"
"2019","Alberta","2016A000248","Number of jobs","Other industries","Jobs","190","thousands","3","v1001807170","10.5.19","17.4","","","","1"
"2019","Alberta","2016A000248","Labour compensation per job","Total economy","Dollars","81","units","0","v1001807171","10.6.1","84200","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Total tourism activities","Dollars","81","units","0","v1001807172","10.6.2","44700","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Total tourism industries","Dollars","81","units","0","v1001807173","10.6.3","42200","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Total transportation","Dollars","81","units","0","v1001807174","10.6.4","69500","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Air transportation","Dollars","81","units","0","v1001807175","10.6.5","71400","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Railway transportation","Dollars","81","units","0","v1001807176","10.6.6","117300","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Water transportation","Dollars","81","units","0","v1001807177","10.6.7","28700","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Bus transportation","Dollars","81","units","0","v1001807178","10.6.8","49000","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Taxis","Dollars","81","units","0","v1001807179","10.6.9","36200","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Vehicle rental","Dollars","81","units","0","v1001807180","10.6.10","67100","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Total accommodation","Dollars","81","units","0","v1001807181","10.6.11","41900","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Hotels","Dollars","81","units","0","v1001807182","10.6.12","39400","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Motels","Dollars","81","units","0","v1001807183","10.6.13","39400","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Camping","Dollars","81","units","0","v1001807184","10.6.14","64100","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Other accommodation","Dollars","81","units","0","v1001807185","10.6.15","43500","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Food and beverage services","Dollars","81","units","0","v1001807186","10.6.16","29600","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Recreation and entertainment","Dollars","81","units","0","v1001807187","10.6.17","31100","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Travel services","Dollars","81","units","0","v1001807188","10.6.18","56500","","","","0"
"2019","Alberta","2016A000248","Labour compensation per job","Other industries","Dollars","81","units","0","v1001807189","10.6.19","54600","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Total economy","Dollars","81","units","0","v1001807190","10.7.1","143400","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Total tourism activities","Dollars","81","units","0","v1001807191","10.7.2","68500","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Total tourism industries","Dollars","81","units","0","v1001807192","10.7.3","64700","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Total transportation","Dollars","81","units","0","v1001807193","10.7.4","114700","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Air transportation","Dollars","81","units","0","v1001807194","10.7.5","119400","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Railway transportation","Dollars","81","units","0","v1001807195","10.7.6","145000","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Water transportation","Dollars","81","units","0","v1001807196","10.7.7","34800","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Bus transportation","Dollars","81","units","0","v1001807197","10.7.8","62100","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Taxis","Dollars","81","units","0","v1001807198","10.7.9","41000","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Vehicle rental","Dollars","81","units","0","v1001807199","10.7.10","190700","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Total accommodation","Dollars","81","units","0","v1001807200","10.7.11","73700","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Hotels","Dollars","81","units","0","v1001807201","10.7.12","67600","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Motels","Dollars","81","units","0","v1001807202","10.7.13","67600","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Camping","Dollars","81","units","0","v1001807203","10.7.14","127400","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Other accommodation","Dollars","81","units","0","v1001807204","10.7.15","77600","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Food and beverage services","Dollars","81","units","0","v1001807205","10.7.16","35200","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Recreation and entertainment","Dollars","81","units","0","v1001807206","10.7.17","41600","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Travel services","Dollars","81","units","0","v1001807207","10.7.18","81100","","","","0"
"2019","Alberta","2016A000248","Gross domestic product (GDP) per job","Other industries","Dollars","81","units","0","v1001807208","10.7.19","83200","","","","0"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Total economy","Percentage","242","units","0","v1001807209","10.8.1","","..","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Total tourism activities","Percentage","242","units","0","v1001807210","10.8.2","","..","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Total tourism industries","Percentage","242","units","0","v1001807211","10.8.3","29.3","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Total transportation","Percentage","242","units","0","v1001807212","10.8.4","26.9","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Air transportation","Percentage","242","units","0","v1001807213","10.8.5","67.9","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Railway transportation","Percentage","242","units","0","v1001807214","10.8.6","3.4","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Water transportation","Percentage","242","units","0","v1001807215","10.8.7","5.9","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Bus transportation","Percentage","242","units","0","v1001807216","10.8.8","15.6","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Taxis","Percentage","242","units","0","v1001807217","10.8.9","13.0","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Vehicle rental","Percentage","242","units","0","v1001807218","10.8.10","14.8","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Total accommodation","Percentage","242","units","0","v1001807219","10.8.11","55.8","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Hotels","Percentage","242","units","0","v1001807220","10.8.12","57.5","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Motels","Percentage","242","units","0","v1001807221","10.8.13","46.9","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Camping","Percentage","242","units","0","v1001807222","10.8.14","43.5","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Other accommodation","Percentage","242","units","0","v1001807223","10.8.15","64.6","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Food and beverage services","Percentage","242","units","0","v1001807224","10.8.16","16.1","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Recreation and entertainment","Percentage","242","units","0","v1001807225","10.8.17","22.5","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Travel services","Percentage","242","units","0","v1001807226","10.8.18","89.4","","","","1"
"2019","Alberta","2016A000248","Tourism gross domestic product (GDP) ratio","Other industries","Percentage","242","units","0","v1001807227","10.8.19","","..","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Total economy","Percentage","242","units","0","v1001807228","10.9.1","","..","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Total tourism activities","Percentage","242","units","0","v1001807229","10.9.2","","..","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Total tourism industries","Percentage","242","units","0","v1001807230","10.9.3","21.3","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Total transportation","Percentage","242","units","0","v1001807231","10.9.4","29.2","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Air transportation","Percentage","242","units","0","v1001807232","10.9.5","68.1","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Railway transportation","Percentage","242","units","0","v1001807233","10.9.6","8.5","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Water transportation","Percentage","242","units","0","v1001807234","10.9.7","5.9","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Bus transportation","Percentage","242","units","0","v1001807235","10.9.8","8.3","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Taxis","Percentage","242","units","0","v1001807236","10.9.9","13.0","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Vehicle rental","Percentage","242","units","0","v1001807237","10.9.10","14.8","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Total accommodation","Percentage","242","units","0","v1001807238","10.9.11","55.8","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Hotels","Percentage","242","units","0","v1001807239","10.9.12","57.5","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Motels","Percentage","242","units","0","v1001807240","10.9.13","46.9","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Camping","Percentage","242","units","0","v1001807241","10.9.14","43.5","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Other accommodation","Percentage","242","units","0","v1001807242","10.9.15","64.6","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Food and beverage services","Percentage","242","units","0","v1001807243","10.9.16","16.1","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Recreation and entertainment","Percentage","242","units","0","v1001807244","10.9.17","25.4","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Travel services","Percentage","242","units","0","v1001807245","10.9.18","89.4","","","","1"
"2019","Alberta","2016A000248","Tourism employment ratio","Other industries","Percentage","242","units","0","v1001807246","10.9.19","1.1","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Total economy","Dollars","81","millions","6","v1001807247","11.1.1","286182.1","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Total tourism activities","Dollars","81","millions","6","v1001807248","11.1.2","9281.0","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Total tourism industries","Dollars","81","millions","6","v1001807249","11.1.3","7442.0","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Total transportation","Dollars","81","millions","6","v1001807250","11.1.4","2337.9","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Air transportation","Dollars","81","millions","6","v1001807251","11.1.5","1735.5","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Railway transportation","Dollars","81","millions","6","v1001807252","11.1.6","67.3","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Water transportation","Dollars","81","millions","6","v1001807253","11.1.7","147.7","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Bus transportation","Dollars","81","millions","6","v1001807254","11.1.8","139.9","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Taxis","Dollars","81","millions","6","v1001807255","11.1.9","63.8","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Vehicle rental","Dollars","81","millions","6","v1001807256","11.1.10","183.7","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Total accommodation","Dollars","81","millions","6","v1001807257","11.1.11","2393.8","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Hotels","Dollars","81","millions","6","v1001807258","11.1.12","1458.0","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Motels","Dollars","81","millions","6","v1001807259","11.1.13","99.8","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Camping","Dollars","81","millions","6","v1001807260","11.1.14","126.9","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Other accommodation","Dollars","81","millions","6","v1001807261","11.1.15","709.1","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Food and beverage services","Dollars","81","millions","6","v1001807262","11.1.16","1389.1","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Recreation and entertainment","Dollars","81","millions","6","v1001807263","11.1.17","780.9","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Travel services","Dollars","81","millions","6","v1001807264","11.1.18","540.2","","","","1"
"2019","British Columbia","2016A000259","Gross domestic product (GDP) at basic prices","Other industries","Dollars","81","millions","6","v1001807265","11.1.19","1839.0","","","","1"
"2019","British Columbia","2016A000259","Labour income","Total economy","Dollars","81","millions","6","v1001807266","11.2.1","152567.6","","","","1"
"2019","British Columbia","2016A000259","Labour income","Total tourism activities","Dollars","81","millions","6","v1001807267","11.2.2","5550.9","","","","1"
"2019","British Columbia","2016A000259","Labour income","Total tourism industries","Dollars","81","millions","6","v1001807268","11.2.3","4388.3","","","","1"
"2019","British Columbia","2016A000259","Labour income","Total transportation","Dollars","81","millions","6","v1001807269","11.2.4","1208.6","","","","1"
"2019","British Columbia","2016A000259","Labour income","Air transportation","Dollars","81","millions","6","v1001807270","11.2.5","880.8","","","","1"
"2019","British Columbia","2016A000259","Labour income","Railway transportation","Dollars","81","millions","6","v1001807271","11.2.6","51.7","","","","1"
"2019","British Columbia","2016A000259","Labour income","Water transportation","Dollars","81","millions","6","v1001807272","11.2.7","124.7","","","","1"
"2019","British Columbia","2016A000259","Labour income","Bus transportation","Dollars","81","millions","6","v1001807273","11.2.8","85.0","","","","1"
"2019","British Columbia","2016A000259","Labour income","Taxis","Dollars","81","millions","6","v1001807274","11.2.9","13.1","","","","1"
"2019","British Columbia","2016A000259","Labour income","Vehicle rental","Dollars","81","millions","6","v1001807275","11.2.10","53.3","","","","1"
"2019","British Columbia","2016A000259","Labour income","Total accommodation","Dollars","81","millions","6","v1001807276","11.2.11","1171.3","","","","1"
"2019","British Columbia","2016A000259","Labour income","Hotels","Dollars","81","millions","6","v1001807277","11.2.12","706.3","","","","1"
"2019","British Columbia","2016A000259","Labour income","Motels","Dollars","81","millions","6","v1001807278","11.2.13","48.3","","","","1"
"2019","British Columbia","2016A000259","Labour income","Camping","Dollars","81","millions","6","v1001807279","11.2.14","64.9","","","","1"
"2019","British Columbia","2016A000259","Labour income","Other accommodation","Dollars","81","millions","6","v1001807280","11.2.15","351.8","","","","1"
"2019","British Columbia","2016A000259","Labour income","Food and beverage services","Dollars","81","millions","6","v1001807281","11.2.16","1164.8","","","","1"
"2019","British Columbia","2016A000259","Labour income","Recreation and entertainment","Dollars","81","millions","6","v1001807282","11.2.17","464.1","","","","1"
"2019","British Columbia","2016A000259","Labour income","Travel services","Dollars","81","millions","6","v1001807283","11.2.18","379.3","","","","1"
"2019","British Columbia","2016A000259","Labour income","Other industries","Dollars","81","millions","6","v1001807284","11.2.19","1162.7","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Total economy","Dollars","81","millions","6","v1001807285","11.3.1","54606.0","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Total tourism activities","Dollars","81","millions","6","v1001807286","11.3.2","410.5","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Total tourism industries","Dollars","81","millions","6","v1001807287","11.3.3","325.7","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Total transportation","Dollars","81","millions","6","v1001807288","11.3.4","52.6","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Air transportation","Dollars","81","millions","6","v1001807289","11.3.5","0.0","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Railway transportation","Dollars","81","millions","6","v1001807290","11.3.6","0.0","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Water transportation","Dollars","81","millions","6","v1001807291","11.3.7","0.6","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Bus transportation","Dollars","81","millions","6","v1001807292","11.3.8","4.8","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Taxis","Dollars","81","millions","6","v1001807293","11.3.9","45.1","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Vehicle rental","Dollars","81","millions","6","v1001807294","11.3.10","2.1","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Total accommodation","Dollars","81","millions","6","v1001807295","11.3.11","173.6","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Hotels","Dollars","81","millions","6","v1001807296","11.3.12","117.9","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Motels","Dollars","81","millions","6","v1001807297","11.3.13","8.1","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Camping","Dollars","81","millions","6","v1001807298","11.3.14","5.2","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Other accommodation","Dollars","81","millions","6","v1001807299","11.3.15","42.4","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Food and beverage services","Dollars","81","millions","6","v1001807300","11.3.16","20.4","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Recreation and entertainment","Dollars","81","millions","6","v1001807301","11.3.17","53.9","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Travel services","Dollars","81","millions","6","v1001807302","11.3.18","25.2","","","","1"
"2019","British Columbia","2016A000259","Gross mixed income","Other industries","Dollars","81","millions","6","v1001807303","11.3.19","84.8","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Total economy","Dollars","81","millions","6","v1001807304","11.4.1","79008.5","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Total tourism activities","Dollars","81","millions","6","v1001807305","11.4.2","3319.5","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Total tourism industries","Dollars","81","millions","6","v1001807306","11.4.3","2728.0","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Total transportation","Dollars","81","millions","6","v1001807307","11.4.4","1076.7","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Air transportation","Dollars","81","millions","6","v1001807308","11.4.5","854.7","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Railway transportation","Dollars","81","millions","6","v1001807309","11.4.6","15.6","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Water transportation","Dollars","81","millions","6","v1001807310","11.4.7","22.4","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Bus transportation","Dollars","81","millions","6","v1001807311","11.4.8","50.1","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Taxis","Dollars","81","millions","6","v1001807312","11.4.9","5.6","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Vehicle rental","Dollars","81","millions","6","v1001807313","11.4.10","128.3","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Total accommodation","Dollars","81","millions","6","v1001807314","11.4.11","1048.9","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Hotels","Dollars","81","millions","6","v1001807315","11.4.12","633.8","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Motels","Dollars","81","millions","6","v1001807316","11.4.13","43.4","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Camping","Dollars","81","millions","6","v1001807317","11.4.14","56.9","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Other accommodation","Dollars","81","millions","6","v1001807318","11.4.15","314.8","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Food and beverage services","Dollars","81","millions","6","v1001807319","11.4.16","203.9","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Recreation and entertainment","Dollars","81","millions","6","v1001807320","11.4.17","262.8","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Travel services","Dollars","81","millions","6","v1001807321","11.4.18","135.6","","","","1"
"2019","British Columbia","2016A000259","Other operating surplus","Other industries","Dollars","81","millions","6","v1001807322","11.4.19","591.5","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Total economy","Jobs","190","thousands","3","v1001807323","11.5.1","2724.6","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Total tourism activities","Jobs","190","thousands","3","v1001807324","11.5.2","141.2","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Total tourism industries","Jobs","190","thousands","3","v1001807325","11.5.3","118.1","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Total transportation","Jobs","190","thousands","3","v1001807326","11.5.4","16.8","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Air transportation","Jobs","190","thousands","3","v1001807327","11.5.5","10.3","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Railway transportation","Jobs","190","thousands","3","v1001807328","11.5.6","0.5","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Water transportation","Jobs","190","thousands","3","v1001807329","11.5.7","1.6","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Bus transportation","Jobs","190","thousands","3","v1001807330","11.5.8","2.1","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Taxis","Jobs","190","thousands","3","v1001807331","11.5.9","1.3","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Vehicle rental","Jobs","190","thousands","3","v1001807332","11.5.10","1.0","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Total accommodation","Jobs","190","thousands","3","v1001807333","11.5.11","30.1","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Hotels","Jobs","190","thousands","3","v1001807334","11.5.12","18.9","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Motels","Jobs","190","thousands","3","v1001807335","11.5.13","1.3","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Camping","Jobs","190","thousands","3","v1001807336","11.5.14","1.2","","","","1"
"2019","British Columbia","2016A000259","Number of jobs","Other accommodation","Jobs","190","thousands","3","v1001807337","11.5.15","8.7","","","","1"
